"_id","time_local","remote_addr","request_method","http_user_agent","request_uri","http_referer","status","request_time","body_bytes_sent","score","model_version","user_agent_os","user_agent_browser","user_agent_device","request_uri_length"
"666412236056afecee60f880","08/Jun/2024:08:11:15 +0000","172.20.0.1","PUT","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/put","-",200,0.005,439,-1.0,0,"Android","Chrome Mobile","K",""
"666412236056afecee60f881","08/Jun/2024:08:11:15 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/117.0.2045.48 Version/17.0 Mobile/15E148 Safari/604.1","/status/404","-",404,0.002,0,-1.0,0,"iOS","Edge Mobile","iPhone",""
"666412236056afecee60f882","08/Jun/2024:08:11:15 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/404","-",404,0.002,0,-1.0,0,"Windows","Chrome","Other",""
"666412236056afecee60f883","08/Jun/2024:08:11:15 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Viewer/99.9.9009.89","/post","-",200,0.002,474,-1.0,0,"Windows","Edge","Other",""
"666412236056afecee60f884","08/Jun/2024:08:11:15 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 GLS/100.10.9850.99","/patch","-",200,0.003,474,-1.0,0,"Windows","Edge","Other",""
"666412236056afecee60f885","08/Jun/2024:08:11:15 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.78 Version/17.0 Mobile/15E148 Safari/604.1","/delete","-",200,0.004,487,-1.0,0,"iOS","Edge Mobile","iPhone",""
"666412236056afecee60f886","08/Jun/2024:08:11:15 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/117.0.2045.48 Version/17.0 Mobile/15E148 Safari/604.1","/status/201","-",201,0.002,0,-1.0,0,"iOS","Edge Mobile","iPhone",""
"666412236056afecee60f887","08/Jun/2024:08:11:15 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.78 Version/17.0 Mobile/15E148 Safari/604.1","/delete","-",200,0.003,487,-1.0,0,"iOS","Edge Mobile","iPhone",""
"666412236056afecee60f888","08/Jun/2024:08:11:15 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/116.0.1938.56 Version/17.0 Mobile/15E148 Safari/604.1","/delay/0","-",200,0.002,471,-1.0,0,"iOS","Edge Mobile","iPhone",""
"666412236056afecee60f889","08/Jun/2024:08:11:15 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/get","-",200,0.002,317,-1.0,0,"Windows","Firefox","Other",""
"666412236056afecee60f88a","08/Jun/2024:08:11:15 +0000","172.20.0.1","PUT","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/put","-",200,0.002,432,-1.0,0,"Android","Chrome","K",""
"666412236056afecee60f88b","08/Jun/2024:08:11:15 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Trailer/92.3.3357.27","/get","-",200,0.003,383,-1.0,0,"Windows","Edge","Other",""
"666412236056afecee60f88c","08/Jun/2024:08:11:15 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.78 Version/17.0 Mobile/15E148 Safari/604.1","/patch","-",200,0.003,486,-1.0,0,"iOS","Edge Mobile","iPhone",""
"666412236056afecee60f88d","08/Jun/2024:08:11:15 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/201","-",201,0.002,0,-1.0,0,"Android","Chrome Mobile","K",""
"666412246056afecee60f88e","08/Jun/2024:08:11:16 +0000","172.20.0.1","POST","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delay/1","-",200,1.003,426,-1.0,0,"Android","Chrome Mobile","K",""
"666412246056afecee60f88f","08/Jun/2024:08:11:16 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delete","-",200,0.004,456,-1.0,0,"Windows","Edge","Other",""
"666412266056afecee60f890","08/Jun/2024:08:11:18 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.116 Version/17.0 Mobile/15E148 Safari/604.1","/delay/2","-",200,2.004,472,-1.0,0,"iOS","Edge Mobile","iPhone",""
"666412266056afecee60f891","08/Jun/2024:08:11:18 +0000","172.20.0.1","GET","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/get","-",200,0.002,348,-1.0,0,"Android","Chrome Mobile","K",""
"666412266056afecee60f892","08/Jun/2024:08:11:18 +0000","172.20.0.1","POST","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/401","-",401,0.001,0,-1.0,0,"Android","Chrome Mobile","K",""
"666412266056afecee60f893","08/Jun/2024:08:11:18 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/status/404","-",404,0.002,0,-1.0,0,"iOS","Mobile Safari","iPad",""
"666412286056afecee60f894","08/Jun/2024:08:11:20 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:123.0esr) Gecko/20100101 Firefox/123.0esr","/delay/2","-",200,2.004,407,-1.0,0,"Mac OS X","Firefox","Mac",""
"666412286056afecee60f895","08/Jun/2024:08:11:20 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/401","-",401,0.002,0,-1.0,0,"Android","Chrome Mobile","K",""
"666412286056afecee60f896","08/Jun/2024:08:11:20 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/200","-",200,0.001,0,-1.0,0,"Windows","Edge","Other",""
"666412286056afecee60f897","08/Jun/2024:08:11:20 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/patch","-",200,0.002,455,-1.0,0,"Windows","Edge","Other",""
"666412296056afecee60f898","08/Jun/2024:08:11:21 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200,1.004,440,-1.0,0,"Windows","Edge","Other",""
"666412296056afecee60f899","08/Jun/2024:08:11:21 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/status/400","-",400,0.003,0,-1.0,0,"Windows","Firefox","Other",""
"666412296056afecee60f89a","08/Jun/2024:08:11:21 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/get","-",200,0.004,348,-1.0,0,"Windows","Chrome","Other",""
"666412296056afecee60f89b","08/Jun/2024:08:11:21 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/401","-",401,0.003,0,-1.0,0,"Windows","Chrome","Other",""
"666412296056afecee60f89c","08/Jun/2024:08:11:21 +0000","172.20.0.1","PUT","Mozilla/5.0 (Android 11; Mobile; rv:123.0) Gecko/123.0 Firefox/123.0","/status/201","-",201,0.002,0,-1.0,0,"Android","Firefox Mobile","Generic Smartphone",""
"666412296056afecee60f89d","08/Jun/2024:08:11:21 +0000","172.20.0.1","POST","Mozilla/5.0 (X11; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0","/post","-",200,0.003,399,-1.0,0,"Linux","Firefox","Other",""
"666412296056afecee60f89e","08/Jun/2024:08:11:21 +0000","172.20.0.1","PUT","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/put","-",200,0.002,439,-1.0,0,"Android","Chrome Mobile","K",""
"666412296056afecee60f89f","08/Jun/2024:08:11:21 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/patch","-",200,0.004,455,-1.0,0,"Windows","Edge","Other",""
"6664122b6056afecee60f8a0","08/Jun/2024:08:11:23 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Agency/98.8.8188.80","/delay/2","-",200,2.004,460,-1.0,0,"Windows","Edge","Other",""
"6664122b6056afecee60f8a1","08/Jun/2024:08:11:23 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/patch","-",200,0.004,455,-1.0,0,"Windows","Edge","Other",""
"6664122b6056afecee60f8a2","08/Jun/2024:08:11:23 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delete","-",200,0.005,442,-1.0,0,"Android","Chrome Mobile","K",""
"6664122b6056afecee60f8a3","08/Jun/2024:08:11:23 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0 OpenWave/94.4.4504.39","/delete","-",200,0.005,433,-1.0,0,"Windows","Firefox","Other",""
"6664122b6056afecee60f8a4","08/Jun/2024:08:11:23 +0000","172.20.0.1","PUT","Mozilla/5.0 (Linux; Android 11; moto e20 Build/RONS31.267-94-14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36","/status/401","-",401,0.002,0,-1.0,0,"Android","Chrome Mobile","Motorola e20 Build/RONS31.267-94-14",""
"6664122c6056afecee60f8a5","08/Jun/2024:08:11:24 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) AvastSecureBrowser/5.3.1 Mobile/15E148 Version/17.0 Safari/605.1.15","/delay/1","-",200,1.004,478,-1.0,0,"iOS","Mobile Safari UI/WKWebView","iPhone",""
"6664122e6056afecee60f8a6","08/Jun/2024:08:11:26 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delay/2","-",200,2.004,426,-1.0,0,"Android","Chrome Mobile","K",""
"6664122e6056afecee60f8a7","08/Jun/2024:08:11:26 +0000","172.20.0.1","POST","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/400","-",400,0.002,0,-1.0,0,"Android","Chrome","K",""
"6664122e6056afecee60f8a8","08/Jun/2024:08:11:26 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/403","-",403,0.003,0,-1.0,0,"Windows","Edge","Other",""
"6664122e6056afecee60f8a9","08/Jun/2024:08:11:26 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0 OpenWave/94.4.4504.39","/get","-",200,0.004,339,-1.0,0,"Windows","Firefox","Other",""
"6664122e6056afecee60f8aa","08/Jun/2024:08:11:26 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 AtContent/95.5.5392.49","/put","-",200,0.003,476,-1.0,0,"Windows","Edge","Other",""
"6664122e6056afecee60f8ab","08/Jun/2024:08:11:26 +0000","172.20.0.1","POST","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/0","-",200,0.002,432,-1.0,0,"Mac OS X","Chrome","Mac",""
"6664122e6056afecee60f8ac","08/Jun/2024:08:11:26 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0 Config/91.2.2121.13","/status/500","-",500,0.002,0,-1.0,0,"Windows","Firefox","Other",""
"6664122e6056afecee60f8ad","08/Jun/2024:08:11:26 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/500","-",500,0.001,0,-1.0,0,"Windows","Edge","Other",""
"6664122e6056afecee60f8ae","08/Jun/2024:08:11:26 +0000","172.20.0.1","GET","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 EdgiOS/121.2277.107 Mobile/15E148 Safari/605.1.15","/get","-",200,0.002,397,-1.0,0,"iOS","Edge Mobile","iPhone",""
"6664122e6056afecee60f8af","08/Jun/2024:08:11:26 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/get","-",200,0.005,317,-1.0,0,"Windows","Firefox","Other",""
"6664122e6056afecee60f8b0","08/Jun/2024:08:11:26 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPad; CPU OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/605.1.15","/delete","-",200,0.002,462,-1.0,0,"iOS","Mobile Safari","iPad",""
"6664122e6056afecee60f8b1","08/Jun/2024:08:11:26 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 OPX/2.0.1","/status/500","-",500,0.003,0,-1.0,0,"iOS","Mobile Safari","iPhone",""
"6664122e6056afecee60f8b2","08/Jun/2024:08:11:26 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/post","-",200,0.002,454,-1.0,0,"Windows","Edge","Other",""
"6664122e6056afecee60f8b3","08/Jun/2024:08:11:26 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) AvastSecureBrowser/5.3.1 Mobile/15E148 Version/17.0 Safari/605.1.15","/put","-",200,0.002,491,-1.0,0,"iOS","Mobile Safari UI/WKWebView","iPhone",""
"6664122e6056afecee60f8b4","08/Jun/2024:08:11:26 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/121.0.2277.107 Version/17.0 Mobile/15E148 Safari/604.1","/delete","-",200,0.002,488,-1.0,0,"iOS","Edge Mobile","iPhone",""
"6664122e6056afecee60f8b5","08/Jun/2024:08:11:26 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/401","-",401,0.003,0,-1.0,0,"Android","Chrome Mobile","K",""
"6664122e6056afecee60f8b6","08/Jun/2024:08:11:26 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.150 Version/17.0 Mobile/15E148 Safari/604.1","/status/204","-",204,0.002,0,-1.0,0,"iOS","Edge Mobile","iPhone",""
"6664122e6056afecee60f8b7","08/Jun/2024:08:11:26 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.150 Version/17.0 Mobile/15E148 Safari/604.1","/status/204","-",204,0.002,0,-1.0,0,"iOS","Edge Mobile","iPhone",""
"6664122f6056afecee60f8b8","08/Jun/2024:08:11:27 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 RDDocuments/8.4.8.940","/delay/1","-",200,1.004,472,-1.0,0,"iOS","Mobile Safari","iPhone",""
"6664122f6056afecee60f8b9","08/Jun/2024:08:11:27 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/patch","-",200,0.005,455,-1.0,0,"Windows","Edge","Other",""
"6664122f6056afecee60f8ba","08/Jun/2024:08:11:27 +0000","172.20.0.1","POST","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delay/0","-",200,0.004,426,-1.0,0,"Android","Chrome Mobile","K",""
"6664122f6056afecee60f8bb","08/Jun/2024:08:11:27 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/post","-",200,0.005,454,-1.0,0,"Windows","Edge","Other",""
"6664122f6056afecee60f8bc","08/Jun/2024:08:11:27 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/500","-",500,0.001,0,-1.0,0,"Windows","Edge","Other",""
"6664122f6056afecee60f8bd","08/Jun/2024:08:11:27 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/put","-",200,0.004,453,-1.0,0,"Windows","Edge","Other",""
"666412316056afecee60f8be","08/Jun/2024:08:11:29 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/2","-",200,2.004,426,-1.0,0,"Windows","Chrome","Other",""
"666412316056afecee60f8bf","08/Jun/2024:08:11:29 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Agency/98.8.8188.80","/status/401","-",401,0.002,0,-1.0,0,"Windows","Edge","Other",""
"666412316056afecee60f8c0","08/Jun/2024:08:11:29 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/get","-",200,0.004,348,-1.0,0,"Windows","Chrome","Other",""
"666412316056afecee60f8c1","08/Jun/2024:08:11:29 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delete","-",200,0.004,442,-1.0,0,"Windows","Chrome","Other",""
"666412316056afecee60f8c2","08/Jun/2024:08:11:29 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Config/92.2.2788.20","/put","-",200,0.001,459,-1.0,0,"Windows","Chrome","Other",""
"666412316056afecee60f8c3","08/Jun/2024:08:11:29 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/204","-",204,0.002,0,-1.0,0,"Windows","Edge","Other",""
"666412316056afecee60f8c4","08/Jun/2024:08:11:29 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/delay/0","-",200,0.002,395,-1.0,0,"Windows","Firefox","Other",""
"666412316056afecee60f8c5","08/Jun/2024:08:11:29 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/delay/0","-",200,0.002,395,-1.0,0,"Windows","Firefox","Other",""
"666412326056afecee60f8c6","08/Jun/2024:08:11:30 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Unique/97.7.7286.70","/delay/1","-",200,1.003,460,-1.0,0,"Windows","Edge","Other",""
"666412326056afecee60f8c7","08/Jun/2024:08:11:30 +0000","172.20.0.1","GET","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1","/status/404","-",404,0.003,0,-1.0,0,"iOS","Chrome Mobile iOS","iPhone",""
"666412326056afecee60f8c8","08/Jun/2024:08:11:30 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/get","-",200,0.002,317,-1.0,0,"Windows","Firefox","Other",""
"666412336056afecee60f8c9","08/Jun/2024:08:11:31 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200,1.004,440,-1.0,0,"Windows","Edge","Other",""
"666412336056afecee60f8ca","08/Jun/2024:08:11:31 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/put","-",200,0.004,408,-1.0,0,"Windows","Firefox","Other",""
"666412336056afecee60f8cb","08/Jun/2024:08:11:31 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/status/204","-",204,0.003,0,-1.0,0,"Windows","Firefox","Other",""
"666412336056afecee60f8cc","08/Jun/2024:08:11:31 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/put","-",200,0.003,453,-1.0,0,"Windows","Edge","Other",""
"666412336056afecee60f8cd","08/Jun/2024:08:11:31 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/put","-",200,0.004,453,-1.0,0,"Windows","Edge","Other",""
"666412336056afecee60f8ce","08/Jun/2024:08:11:31 +0000","172.20.0.1","GET","Mozilla/5.0 (Linux; Android 8.1.0; Moto G (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36 PTST/240201.144844","/get","-",200,0.003,379,-1.0,0,"Android","WebPageTest.org bot","Spider",""
"666412336056afecee60f8cf","08/Jun/2024:08:11:31 +0000","172.20.0.1","PUT","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:123.0esr) Gecko/20100101 Firefox/123.0esr","/put","-",200,0.002,420,-1.0,0,"Mac OS X","Firefox","Mac",""
"666412336056afecee60f8d0","08/Jun/2024:08:11:31 +0000","172.20.0.1","PUT","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:123.0esr) Gecko/20100101 Firefox/123.0esr","/put","-",200,0.002,420,-1.0,0,"Mac OS X","Firefox","Mac",""
"666412356056afecee60f8d1","08/Jun/2024:08:11:33 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/2","-",200,2.003,440,-1.0,0,"Windows","Edge","Other",""
"666412356056afecee60f8d2","08/Jun/2024:08:11:33 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/0","-",200,0.004,440,-1.0,0,"Windows","Edge","Other",""
"666412356056afecee60f8d3","08/Jun/2024:08:11:33 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delete","-",200,0.003,442,-1.0,0,"Windows","Chrome","Other",""
